"","X","acousticness","artists","danceability","duration","energy","id","instrumentalness","key","liveness","loudness","mode","names","popularity","preview_url","speechiness","tempo","time_signature","valence","cluster","pc1","pc2","membership.1","membership.2","membership.3","membership.4","membership.5","membership.6","membership.7"
"1605",1604,0.0394,"Britney Spears",0.828,201907,0.662,"2vPCRs3g0vdLU8sHlAEytO",2.02e-05,7,0.191,-6.419,1,"Outrageous",46,"https://p.scdn.co/mp3-preview/6d3efcdf254d3c183adcaad20d382ce8018a0b9f?cid=4a1a457d14c0445a96e7021a5523905b",0.0461,105.014,4,0.862,2,1.99306912316533,1.06641645696673,0.00328256534457999,0.198031974371989,0.198031894592487,0.00655776470435966,0.19803197424725,0.198031894604305,0.19803193213503
"1606",1605,0.54,"Holly Dunn",0.551,209467,0.269,"2VPnnOGXmejtKqxGY4jg66",0,2,0.103,-9.782,1,"Daddy's Hands",38,"https://p.scdn.co/mp3-preview/01fdb6830c3984f6e58d483b3a92a04ecd253ce4?cid=4a1a457d14c0445a96e7021a5523905b",0.028,76.511,4,0.493,3,-0.601475881264721,0.434555164967304,0.0343546029431737,0.189015152340557,0.189015157392915,0.0205696225237996,0.189015152348772,0.189015157391948,0.189015155058835
"1607",1606,0.0296,"Beyoncé",0.412,319467,0.441,"2vPTtiR7x7T6Lr17CE2FAE",0.0726,11,0.306,-11.523,0,"Partition",63,"https://p.scdn.co/mp3-preview/8ecd5010e5a46f1c84f42bcfed50505395825d7a?cid=4a1a457d14c0445a96e7021a5523905b",0.291,185.571,4,0.178,3,0.186315540363178,-1.35420954275992,0.0459429266583202,0.182715514544648,0.182715519067386,0.0404794891625112,0.182715514551805,0.182715519066629,0.182715516948701
"1608",1607,0.723,"Chance The Rapper",0.714,221940,0.343,"2VQc9orzwE6a5qFfy54P6e",5.48e-06,10,0.102,-7.641,1,"Blessings",73,"https://p.scdn.co/mp3-preview/9583de8fcfeeb789989747fe6d12cd8f26a85697?cid=4a1a457d14c0445a96e7021a5523905b",0.38,72.348,4,0.388,2,-0.296821895161616,1.10143491226941,0.0427742706198567,0.175727154187316,0.175727151401613,0.0785899654804647,0.175727154183288,0.175727151401704,0.175727152725758
"1609",1608,0.0027,"TJANI",0.67,255610,0.799,"2vr0C9aUp8vflbdq9FJShL",0.00271,9,0.214,-5.336,0,"Pad Thai (feat. Gracie)",47,"https://p.scdn.co/mp3-preview/67071e8aab38a1765ac8f9234ddaad9db21ccfc2?cid=4a1a457d14c0445a96e7021a5523905b",0.0285,122.98,4,0.371,2,1.57829599081658,-0.403054507808598,0.00239360336431485,0.198947618745793,0.198947545381347,0.00286848856537714,0.198947618632447,0.198947545392356,0.198947579918364
"1610",1609,0.161,"Drake",0.923,207813,0.535,"2Vr6FETnu1h4ZoeU0f5XOS",0,9,0.103,-7.353,0,"Fake Love",83,"https://p.scdn.co/mp3-preview/66056cfafa3db846b8e4fc86d786029d3d379003?cid=4a1a457d14c0445a96e7021a5523905b",0.301,133.942,4,0.73,2,1.98462191285057,0.949193219875987,0.0127142336794218,0.192301451618172,0.192301413314066,0.0257786051668244,0.192301451558638,0.192301413319597,0.192301431343282
"1611",1610,0.00132,"The Shelters",0.392,238924,0.884,"2VsLaBtuqVC3HlJ97A0LLO",6.79e-05,0,0.35,-3.374,1,"Rebel Heart",21,"https://p.scdn.co/mp3-preview/0d24934aa7319c2374af6ee543ca9f31eba237d6?cid=4a1a457d14c0445a96e7021a5523905b",0.0385,169.123,4,0.505,2,1.6822339088768,-0.84405657509111,0.010822422177009,0.19543310232863,0.195433079893917,0.0120121229436601,0.195433102293838,0.195433079897259,0.195433090465687
"1612",1611,0.377,"Maxus",0.716,202387,0.457,"2Vt8R8AmB7zBd5gS7CmlW1",1.43e-05,1,0.102,-10.746,1,"Keep A Light On",14,"https://p.scdn.co/mp3-preview/5c3875726fd218177a4ae4ddce5cefa81c0f25ee?cid=4a1a457d14c0445a96e7021a5523905b",0.0284,113.423,4,0.64,2,0.178855108753556,1.03924887651073,0.0123109261183779,0.19352434732204,0.193524334496463,0.0200673697034587,0.193524347302264,0.193524334498193,0.193524340559203
"1614",1613,0.192,"Eric Benét",0.8,224600,0.67,"2vTnwF1fKIIcO929aEprct",0,5,0.248,-5.724,0,"Feel Good (feat. Faith Evans)",17,"https://p.scdn.co/mp3-preview/3705c5e0353f05a44d866c50d3bc556d5d1b9097?cid=4a1a457d14c0445a96e7021a5523905b",0.0675,111.981,4,0.893,2,1.52334871734633,1.53554344185906,0.00489887306411109,0.196257475352488,0.196257426714769,0.0138138732579758,0.196257475277169,0.196257426721836,0.196257449611652
"1615",1614,7.61e-05,"Adelitas Way",0.59,211551,0.904,"2vTO5KbdRsz2ix7UW0wsSR",0.000172,0,0.0973,-3.63,1,"Ready for War (Pray for Peace)",50,"https://p.scdn.co/mp3-preview/0bfcf09729666932917bec767038943372d1000c?cid=4a1a457d14c0445a96e7021a5523905b",0.0502,130.926,4,0.329,2,1.87250252835605,-0.857931667455025,0.00400368773217276,0.198444439716399,0.198444370380786,0.00377428914105699,0.198444439608768,0.198444370390638,0.19844440303018
"1616",1615,0.166,"Louis The Child",0.676,218023,0.642,"2VUKwQ5wovKeCLf0gQUttH",4.65e-05,0,0.254,-5.035,1,"It's Strange - Melvv Remix",44,"https://p.scdn.co/mp3-preview/f7122633ef97f8e3fc834e21f72263b774e055a3?cid=4a1a457d14c0445a96e7021a5523905b",0.0516,171.966,4,0.484,2,1.64769197098804,-0.376390056638491,0.00563714166868424,0.197548779844335,0.197548738796883,0.00661906297574466,0.197548779780934,0.197548738802455,0.197548758130964
"1617",1616,0.816,"Jo Wyatt",0.618,90558,0.175,"2Vv0xwofAHF3rSOhns7CD7",0.00494,5,0.0996,-19.374,1,"Anne Bronte - Dreams",1,"https://p.scdn.co/mp3-preview/a32fd55409d51d86e93ede8c0bb6d41001e686e5?cid=4a1a457d14c0445a96e7021a5523905b",0.943,170.903,5,0.306,4,-2.18707188151396,3.10778055803663,0.0470300507328393,0.0539724882333436,0.0539724927919913,0.683107496559835,0.0539724882404074,0.0539724927913026,0.053972490650281
"1619",1618,0.0822,"Erik Grönwall",0.478,262840,0.667,"2vwEH9t6mjMuHu2kijIvaM",0,7,0.425,-3.496,1,"Hey Jude",40,"https://p.scdn.co/mp3-preview/dd3155321d17394f91a6db36d2c8d7a6caabe64a?cid=4a1a457d14c0445a96e7021a5523905b",0.0299,74.037,4,0.375,2,0.816979464656695,-0.169454545229335,0.00943331649520834,0.19615294316606,0.196152916252175,0.00980203576972407,0.196152943124523,0.196152916256511,0.196152928935799
"1620",1619,0.511,"Aretha Franklin",0.728,163800,0.458,"2vWpexnqyNzFoUpmLHxGVb",0,0,0.58,-7.994,1,"Baby, I Love You",40,"https://p.scdn.co/mp3-preview/1412048601c34f626d0bd35e8ef07dc3d777a2e3?cid=4a1a457d14c0445a96e7021a5523905b",0.0283,91.164,4,0.81,2,0.857397657275648,1.53258042866445,0.0177320238036571,0.189962742073501,0.189962725463335,0.0324543078545567,0.189962742047758,0.189962725465334,0.189962733291858
"1621",1620,0.0249,"Aerosmith",0.629,211027,0.785,"2vX5WL7s6UdeQyweZEx7PP",9.45e-06,5,0.0522,-10.761,1,"Walk This Way",62,"https://p.scdn.co/mp3-preview/d8d7971797e5d917ee589ade9962ea9196fae562?cid=4a1a457d14c0445a96e7021a5523905b",0.0471,108.531,4,0.867,2,1.80185074969201,0.132888073313837,0.00432756194479794,0.198132587614945,0.198132505320216,0.00500970825112818,0.198132587486603,0.198132505332417,0.198132544049893
"1622",1621,0.0403,"Hudson Mohawke",0.605,190587,0.739,"2VYLZO3LakAgSWK9DTLWE3",0.00341,0,0.345,-6.123,1,"FUSE",39,"https://p.scdn.co/mp3-preview/bca93b8356304aed14d571e5fa14228b39721e92?cid=4a1a457d14c0445a96e7021a5523905b",0.0387,140.036,4,0.487,2,1.6142266524235,-0.162758925064703,0.00341183945231748,0.198468651347675,0.198468591683732,0.00424505478921662,0.198468651255081,0.198468591692506,0.198468619779472
"1623",1622,0.146,"Tungevaag & Raaban",0.535,210004,0.738,"2vzBZ87UkwvkIycWEWFrYp",0,1,0.0995,-7.085,1,"Wake Up Alone",66,"https://p.scdn.co/mp3-preview/61edc64786a9df87efba15111d74d0c5a58512ef?cid=4a1a457d14c0445a96e7021a5523905b",0.137,75.874,4,0.474,2,1.08927515708193,-0.201934017041382,0.0087337681928068,0.196690381450447,0.196690327150039,0.00781446195979868,0.196690381366345,0.196690327158204,0.196690352722359
"1624",1623,0.94,"Patty Griffin",0.298,248867,0.204,"2W0n4u0ySQpkLVeg6rOOr1",0.000106,11,0.115,-7.242,1,"Up To The Mountain (MLK Song)",36,"https://p.scdn.co/mp3-preview/0c98ec40c474f8055be54f885f5fb6f04688292a?cid=4a1a457d14c0445a96e7021a5523905b",0.0323,84.126,1,0.215,1,-1.79447317754638,-0.464466264660086,0.215155547719228,0.145208999747539,0.145209023752269,0.0587993927739552,0.145208999785311,0.145209023748578,0.14520901247312
"1625",1624,0.358,"Cher",0.516,208200,0.579,"2W0xRSFj5R8uTnyEQa4O6Z",0,8,0.0922,-8.011,1,"Dark Lady",16,"https://p.scdn.co/mp3-preview/0eae79100e83a6c878eb52e7d73448591dddebfc?cid=4a1a457d14c0445a96e7021a5523905b",0.0348,147.149,4,0.519,2,0.33664859350908,0.0228426982296078,0.00898338965207431,0.196089410258114,0.196089406375556,0.0105695688491248,0.196089410252662,0.196089406375956,0.196089408236513
"1626",1625,0.394,"Charlotte OC",0.598,210883,0.839,"2W1oeSbRLAd2leMDtxBnAR",0.0919,11,0.332,-5.962,1,"Shell",46,"https://p.scdn.co/mp3-preview/5c67c28b8985810917dd17a77a2ea318e56719bc?cid=4a1a457d14c0445a96e7021a5523905b",0.139,88.971,4,0.693,2,1.15308127529087,0.733013383507454,0.00690110975219563,0.196048293130703,0.196048251940924,0.0128575288358463,0.19604829306676,0.196048251947204,0.196048271326368
"1627",1626,0.0149,"Tina Turner",0.681,250133,0.83,"2W2ieVidLIx9TDvxu0ZT6F",0.00376,0,0.214,-6.088,1,"The Best - Edit",52,"https://p.scdn.co/mp3-preview/738d50b081e945b2ef2b392e902571b261b92ed1?cid=4a1a457d14c0445a96e7021a5523905b",0.0271,103.777,4,0.819,2,2.11306486184708,0.24069031356682,0.00376800433439701,0.198261521407657,0.198261437677092,0.0049246005275641,0.198261521277515,0.198261437689629,0.198261477086145
"1628",1627,0.00565,"The Clash",0.738,189933,0.616,"2W2J1ZwcqZL0ug37sRUoqH",0.177,7,0.108,-9.509,1,"The Guns of Brixton",43,"",0.0816,97.398,4,0.684,2,1.14717167081799,0.646394150610453,0.00356571687051051,0.198201710824989,0.198201637771031,0.00542591388049333,0.198201710711759,0.198201637781447,0.198201672159771
"1629",1628,0.0235,"TLC",0.719,254560,0.631,"2W2vmNmTLERMWT9XBxm35E",0.702,6,0.0686,-7.411,1,"Diggin' on You",49,"https://p.scdn.co/mp3-preview/9e880d80ece874f84648d594aacb331261be9b22?cid=4a1a457d14c0445a96e7021a5523905b",0.0451,80.126,4,0.45,2,0.464043447313262,-0.498750645277952,0.0217666123822436,0.193227526317459,0.193227500979323,0.0120958201426176,0.193227526278592,0.193227500983011,0.193227512916754
"1630",1629,0.0011,"Badflower",0.512,256867,0.779,"2W2XqpU22d6TL0PFn3tfzM",0.00252,5,0.68,-6.832,1,"White Noise",37,"https://p.scdn.co/mp3-preview/0ed81bfe218e11f4404808f5f93f9eb5e9c62cbc?cid=4a1a457d14c0445a96e7021a5523905b",0.0544,145.001,4,0.301,2,1.29799853288718,-0.494803271024976,0.0119800358373907,0.194512009932096,0.194511995544088,0.015459950905985,0.194512009910053,0.19451199554609,0.194512002324297
"1631",1630,0.0994,"Anonimus",0.721,312000,0.896,"2W2Z8wDW7vvbouK66gXxsz",5.36e-06,6,0.178,-2.596,0,"No Se Ve - Remix",50,"https://p.scdn.co/mp3-preview/0b9387575701f3abdfb766a4451478b13088f0cf?cid=4a1a457d14c0445a96e7021a5523905b",0.0582,180.005,4,0.71,2,2.55887430395153,-0.498671864115195,0.00548649591465847,0.197394981310132,0.197394929069017,0.00753872973964846,0.197394981228805,0.197394929077105,0.197394953660634
"1632",1631,0.327,"Coldplay",0.567,285345,0.459,"2w3eXFL86RgxGtDr8bzwgK",0.000254,1,0.202,-9.488,1,"A Message",59,"https://p.scdn.co/mp3-preview/59bca30f9f56e83b843835dc0b96ada09b155156?cid=4a1a457d14c0445a96e7021a5523905b",0.0289,116.92,4,0.158,2,0.043355941613788,-0.958954133988102,0.0180930023484093,0.194849556803149,0.194849548532148,0.00765923452666598,0.194849556790737,0.194849548533069,0.194849552465822
"1633",1632,0.9,"The Civil Wars",0.321,229547,0.166,"2w5tU6w3rxxoE6UpnLI3aS",1.21e-06,9,0.0863,-12.668,0,"Girl with the Red Balloon",43,"https://p.scdn.co/mp3-preview/1bc09a6a7211aba3be5712bebc57e56ccfa1b87a?cid=4a1a457d14c0445a96e7021a5523905b",0.0292,154.899,3,0.154,1,-1.69125295780111,-1.12313529939382,0.215180480384601,0.148074672351657,0.148074700719934,0.0444460860419007,0.148074672396196,0.148074700715555,0.148074687390156
"1635",1634,0.00548,"Heartless Bastards",0.312,319200,0.764,"2W9xmjjCXGEEsbMdTszHnD",0,9,0.201,-3.188,1,"The Mountain",47,"https://p.scdn.co/mp3-preview/84c527dbb29156ed2abec5270eeb6e3e742512f9?cid=4a1a457d14c0445a96e7021a5523905b",0.0331,142.089,4,0.201,2,0.960208813206971,-1.88049538412032,0.0135892515161186,0.195656166308332,0.195656152564799,0.00812995170380768,0.19565616628752,0.195656152567048,0.195656159052375
"1636",1635,0.231,"Kelsea Ballerini",0.589,194413,0.809,"2WaOQWSv0D1tZNxyLvnGAI",0,3,0.0719,-5.292,1,"Yeah Boy",71,"https://p.scdn.co/mp3-preview/2f29ffb93c1b55a8e9dfbe35ce1db1d81e5dd405?cid=4a1a457d14c0445a96e7021a5523905b",0.0376,88.965,4,0.464,2,1.50337578884984,-0.504449741069508,0.00569460388581245,0.197955404514087,0.197955336182699,0.00452854645939666,0.197955404408016,0.197955336193042,0.197955368356947
"1637",1636,0.149,"Lionel Richie",0.736,260427,0.576,"2Wb9ejnmy27DUTUe9YF5Ew",0.00168,1,0.0488,-12,1,"All Night Long (All Night) - Single Version",59,"https://p.scdn.co/mp3-preview/02b1aa2ed20fe9b118e3164b12eca452a014d35d?cid=4a1a457d14c0445a96e7021a5523905b",0.0476,108.837,4,0.756,2,1.14447314950127,0.271843094145414,0.00668992192694532,0.197251293490722,0.197251233316745,0.00705376289136922,0.197251293397003,0.197251233325425,0.19725126165179
"1638",1637,0.318,"Tricky",0.586,227067,0.544,"2wC0qK8JN6gblb0ZJzE2d9",0.00464,0,0.2,-12.166,1,"Hell Is Round The Corner",39,"https://p.scdn.co/mp3-preview/7f2fa0e3a398f9bb2a1b76e242fae34d8b0cd23b?cid=4a1a457d14c0445a96e7021a5523905b",0.194,119.984,4,0.508,2,0.203730224791742,0.438046173227604,0.006899700339155,0.196660183593139,0.196660156399684,0.00979945047533169,0.196660183551273,0.196660156403346,0.19666016923807
"1639",1638,0.016,"Marcus Miller",0.732,275867,0.653,"2wd1sOeNdzBeRGsL6mPogQ",0.855,11,0.339,-7.797,0,"Power",31,"https://p.scdn.co/mp3-preview/36a58673e8a9e8b1ba3edb6912b1936a09e86878?cid=4a1a457d14c0445a96e7021a5523905b",0.0548,90.022,4,0.861,2,0.710274158935573,0.40669001526284,0.0322971175458689,0.186566312309835,0.186566299793351,0.0348713525798011,0.186566312290316,0.186566299795108,0.18656630568572
"1640",1639,0.349,"2Pac",0.775,280000,0.535,"2wdHKp5CBgJ8mlO7Cq84Xd",0,6,0.14,-7.125,1,"Dear Mama",56,"https://p.scdn.co/mp3-preview/dbd6a7e2f2226b374b7708b7e4bb359dd71c0c90?cid=4a1a457d14c0445a96e7021a5523905b",0.113,84.122,4,0.324,2,0.480162586140567,0.295275468983536,0.00823206064185549,0.196421722733548,0.196421687931374,0.00965941373813611,0.196421722679644,0.196421687936095,0.196421704339347
"1641",1640,0.895,"Paula Cole",0.252,262613,0.192,"2Wdk9vyCWajpcSIPaMEhNZ",0.000594,5,0.0894,-13.362,1,"Hush, Hush, Hush. - Remastered",18,"https://p.scdn.co/mp3-preview/b1f67d6390531aec686707d768a0d5089c00258f?cid=4a1a457d14c0445a96e7021a5523905b",0.0375,68.021,4,0.195,1,-2.60472525704016,-0.198011178511569,0.462988404720251,0.0930188358313553,0.0930188532012708,0.0719173721514457,0.0930188358585694,0.0930188531986626,0.0930188450384453
"1642",1641,0.13,"Miner",0.65,186347,0.906,"2wDQPL8izXMF5hvH15uzb0",0,1,0.0949,-5.325,0,"Last Night",30,"https://p.scdn.co/mp3-preview/8b4a149861c76ad242d9efff3ac83592f5751118?cid=4a1a457d14c0445a96e7021a5523905b",0.0318,109.041,4,0.77,2,1.86435379590554,0.522115138274517,0.00345475501157773,0.19824453714107,0.198244460560865,0.00532275308260092,0.198244537021886,0.198244460571989,0.198244496610011
"1643",1642,0.744,"Margaret Cho",0.515,399373,0.85,"2WDYNFzXXGYTMiLAEIchpV",0,6,0.678,-10.799,1,"The Grammys",8,"https://p.scdn.co/mp3-preview/e78dc9f19bdef500750421b904b29a9b7effc954?cid=4a1a457d14c0445a96e7021a5523905b",0.922,65.422,4,0.103,4,-1.57981186390046,2.55915148785182,0.0549339286407863,0.0763169917873966,0.0763169964837226,0.563481100534156,0.0763169917946962,0.0763169964829475,0.0763169942762944
"1644",1643,0.000193,"Buzzcocks",0.193,163360,0.945,"2wdZA7WFwatJufJWVEyyfY",1.53e-06,7,0.616,-3.348,1,"What Do I Get?",27,"https://p.scdn.co/mp3-preview/c18b35203342e90aad5eced4012a14078aa40005?cid=4a1a457d14c0445a96e7021a5523905b",0.0511,94.89,4,0.35,2,1.12295717368349,-0.55609403093426,0.0255408189399449,0.189284643149289,0.189284635401465,0.0280359849167226,0.189284643137336,0.189284635402449,0.189284639052794
"1645",1644,0.0293,"Sebastian Yatra",0.766,208720,0.747,"2webQDZmtGioeu3zUUi9We",0,1,0.38,-3.95,0,"Traicionera - Remix",76,"https://p.scdn.co/mp3-preview/c7662cdac1c65a8071fb99f7425e39c83edf6acc?cid=4a1a457d14c0445a96e7021a5523905b",0.0619,91.06,4,0.858,2,2.60401472569381,0.556597246984421,0.00822664422420535,0.196017464883851,0.196017406349735,0.0116861794940067,0.196017464792778,0.19601740635818,0.196017433897244
"1646",1645,0.666,"Jean-Michel Blais",0.422,312480,0.439,"2WeZN6FqVsef11Y21HhGig",0.502,4,0.107,-13.509,0,"Hypocrite",23,"https://p.scdn.co/mp3-preview/52b5f07b423a827ff80c176efbee24e6b2dcd757?cid=4a1a457d14c0445a96e7021a5523905b",0.0334,153.906,4,0.238,1,-1.53102698896577,-1.29115809907223,0.228804423033695,0.14853254528154,0.148532575166725,0.0285327749070438,0.148532545328638,0.1485325751623,0.148532561120058
"1647",1646,0.905,"Victoria Wood",0.642,313573,0.594,"2Wg86oQuUBSyuWMwzrWdcs",0,2,0.92,-8.997,0,"Barry And Freda - Live",25,"https://p.scdn.co/mp3-preview/dce2fcbaf0bd7896677995f23ec76be919b98db4?cid=4a1a457d14c0445a96e7021a5523905b",0.44,116.798,4,0.666,4,-0.179985827918752,2.22216521703404,0.0469254902171035,0.146096955862747,0.146096961964929,0.222589715021427,0.146096955872354,0.146096961963996,0.146096959097442
"1648",1647,0.312,"Bret Michaels",0.705,205918,0.77,"2wHQsOweTm4USOdjlmBhwp",0,1,0.0993,-5.172,1,"Girls on Bars",16,"https://p.scdn.co/mp3-preview/a8b4c020623742388f13d36c4c5bc1138a40f2a0?cid=4a1a457d14c0445a96e7021a5523905b",0.0561,105.911,4,0.828,2,1.33545663388119,1.13652974058339,0.00623935594817702,0.196254247582665,0.196254201989433,0.0124895215102157,0.196254247511829,0.196254201996023,0.196254223461657
"1649",1648,0.0334,"Gwen Stefani",0.741,216947,0.72,"2WIxwn8LZRI7knO1VbwdaE",1e-05,5,0.128,-4.702,0,"Make Me Like You",56,"https://p.scdn.co/mp3-preview/4048f6ee89b3dea7cdc8d18eaf32ed6029ec6631?cid=4a1a457d14c0445a96e7021a5523905b",0.0486,118.031,4,0.825,2,2.21841065421725,0.366844889655152,0.0021615772044281,0.198925517011,0.19892541387712,0.00321109876193818,0.19892551685058,0.198925413892476,0.198925462402457
"1650",1649,0.987,"Bruno Bavota",0.308,177000,0.128,"2WJGRRRZ35beKytyV9h476",0.93,3,0.115,-18.791,0,"La luce nel cuore",62,"https://p.scdn.co/mp3-preview/1603e25c853dda791b044fc74c26cdc54305e610?cid=4a1a457d14c0445a96e7021a5523905b",0.0572,71.894,4,0.0694,1,-3.28653050359276,-1.45886981334963,0.775624005661796,0.0396914356405849,0.0396914411678521,0.0259188021439539,0.0396914356492391,0.0396914411670399,0.0396914385695344
"1651",1650,0.00132,"The Shelters",0.392,238924,0.884,"2VsLaBtuqVC3HlJ97A0LLO",6.79e-05,0,0.35,-3.374,1,"Rebel Heart",21,"https://p.scdn.co/mp3-preview/0d24934aa7319c2374af6ee543ca9f31eba237d6?cid=4a1a457d14c0445a96e7021a5523905b",0.0385,169.123,4,0.505,2,1.6822339088768,-0.84405657509111,0.010822422177009,0.195433102328286,0.19543307989426,0.0120121229436601,0.195433102293494,0.195433079897601,0.195433090465689
"1652",1651,0.377,"Maxus",0.716,202387,0.457,"2Vt8R8AmB7zBd5gS7CmlW1",1.43e-05,1,0.102,-10.746,1,"Keep A Light On",14,"https://p.scdn.co/mp3-preview/5c3875726fd218177a4ae4ddce5cefa81c0f25ee?cid=4a1a457d14c0445a96e7021a5523905b",0.0284,113.423,4,0.64,2,0.178855108753556,1.03924887651073,0.012310926118378,0.193524347321823,0.193524334496682,0.0200673697034587,0.193524347302045,0.193524334498409,0.193524340559204
"1654",1653,0.192,"Eric Benét",0.8,224600,0.67,"2vTnwF1fKIIcO929aEprct",0,5,0.248,-5.724,0,"Feel Good (feat. Faith Evans)",17,"https://p.scdn.co/mp3-preview/3705c5e0353f05a44d866c50d3bc556d5d1b9097?cid=4a1a457d14c0445a96e7021a5523905b",0.0675,111.981,4,0.893,2,1.52334871734633,1.53554344185906,0.00489887306411111,0.196257475352908,0.196257426714349,0.0138138732579758,0.196257475277588,0.196257426721415,0.196257449611653
"1655",1654,7.61e-05,"Adelitas Way",0.59,211551,0.904,"2vTO5KbdRsz2ix7UW0wsSR",0.000172,0,0.0973,-3.63,1,"Ready for War (Pray for Peace)",50,"https://p.scdn.co/mp3-preview/0bfcf09729666932917bec767038943372d1000c?cid=4a1a457d14c0445a96e7021a5523905b",0.0502,130.926,4,0.329,2,1.87250252835605,-0.857931667455025,0.00400368773217277,0.198444439716995,0.19844437038019,0.003774289141057,0.198444439609364,0.19844437039004,0.198444403030181
"1656",1655,0.166,"Louis The Child",0.676,218023,0.642,"2VUKwQ5wovKeCLf0gQUttH",4.65e-05,0,0.254,-5.035,1,"It's Strange - Melvv Remix",44,"https://p.scdn.co/mp3-preview/f7122633ef97f8e3fc834e21f72263b774e055a3?cid=4a1a457d14c0445a96e7021a5523905b",0.0516,171.966,4,0.484,2,1.64769197098804,-0.376390056638491,0.00563714166868426,0.197548779844447,0.197548738796772,0.00661906297574467,0.197548779781045,0.197548738802342,0.197548758130965
"1657",1656,0.816,"Jo Wyatt",0.618,90558,0.175,"2Vv0xwofAHF3rSOhns7CD7",0.00494,5,0.0996,-19.374,1,"Anne Bronte - Dreams",1,"https://p.scdn.co/mp3-preview/a32fd55409d51d86e93ede8c0bb6d41001e686e5?cid=4a1a457d14c0445a96e7021a5523905b",0.943,170.903,5,0.306,4,-2.18707188151396,3.10778055803663,0.0470300507328393,0.0539724882331227,0.0539724927922123,0.683107496559834,0.0539724882401864,0.0539724927915236,0.0539724906502814
"1659",1658,0.0822,"Erik Grönwall",0.478,262840,0.667,"2vwEH9t6mjMuHu2kijIvaM",0,7,0.425,-3.496,1,"Hey Jude",40,"https://p.scdn.co/mp3-preview/dd3155321d17394f91a6db36d2c8d7a6caabe64a?cid=4a1a457d14c0445a96e7021a5523905b",0.0299,74.037,4,0.375,2,0.816979464656695,-0.169454545229335,0.00943331649520838,0.196152943165434,0.196152916252801,0.00980203576972412,0.196152943123897,0.196152916257135,0.1961529289358
"1660",1659,0.511,"Aretha Franklin",0.728,163800,0.458,"2vWpexnqyNzFoUpmLHxGVb",0,0,0.58,-7.994,1,"Baby, I Love You",40,"https://p.scdn.co/mp3-preview/1412048601c34f626d0bd35e8ef07dc3d777a2e3?cid=4a1a457d14c0445a96e7021a5523905b",0.0283,91.164,4,0.81,2,0.857397657275648,1.53258042866445,0.0177320238036572,0.189962742073621,0.189962725463215,0.0324543078545568,0.189962742047878,0.189962725465212,0.18996273329186
"1661",1660,0.0249,"Aerosmith",0.629,211027,0.785,"2vX5WL7s6UdeQyweZEx7PP",9.45e-06,5,0.0522,-10.761,1,"Walk This Way",62,"https://p.scdn.co/mp3-preview/d8d7971797e5d917ee589ade9962ea9196fae562?cid=4a1a457d14c0445a96e7021a5523905b",0.0471,108.531,4,0.867,2,1.80185074969201,0.132888073313837,0.00432756194479793,0.198132587616176,0.198132505318985,0.00500970825112817,0.198132587487834,0.198132505331185,0.198132544049893
"1662",1661,0.0403,"Hudson Mohawke",0.605,190587,0.739,"2VYLZO3LakAgSWK9DTLWE3",0.00341,0,0.345,-6.123,1,"FUSE",39,"https://p.scdn.co/mp3-preview/bca93b8356304aed14d571e5fa14228b39721e92?cid=4a1a457d14c0445a96e7021a5523905b",0.0387,140.036,4,0.487,2,1.6142266524235,-0.162758925064703,0.0034118394523175,0.198468651348159,0.198468591683248,0.00424505478921664,0.198468651255565,0.19846859169202,0.198468619779474
"1663",1662,0.146,"Tungevaag & Raaban",0.535,210004,0.738,"2vzBZ87UkwvkIycWEWFrYp",0,1,0.0995,-7.085,1,"Wake Up Alone",66,"https://p.scdn.co/mp3-preview/61edc64786a9df87efba15111d74d0c5a58512ef?cid=4a1a457d14c0445a96e7021a5523905b",0.137,75.874,4,0.474,2,1.08927515708193,-0.201934017041382,0.00873376819280682,0.196690381451147,0.196690327149339,0.0078144619597987,0.196690381367046,0.196690327157503,0.19669035272236
"1664",1663,0.94,"Patty Griffin",0.298,248867,0.204,"2W0n4u0ySQpkLVeg6rOOr1",0.000106,11,0.115,-7.242,1,"Up To The Mountain (MLK Song)",36,"https://p.scdn.co/mp3-preview/0c98ec40c474f8055be54f885f5fb6f04688292a?cid=4a1a457d14c0445a96e7021a5523905b",0.0323,84.126,1,0.215,1,-1.79447317754638,-0.464466264660086,0.215155547719229,0.145208999746334,0.145209023753474,0.0587993927739553,0.145208999784106,0.145209023749781,0.145209012473121
"1665",1664,0.358,"Cher",0.516,208200,0.579,"2W0xRSFj5R8uTnyEQa4O6Z",0,8,0.0922,-8.011,1,"Dark Lady",16,"https://p.scdn.co/mp3-preview/0eae79100e83a6c878eb52e7d73448591dddebfc?cid=4a1a457d14c0445a96e7021a5523905b",0.0348,147.149,4,0.519,2,0.33664859350908,0.0228426982296078,0.00898338965207438,0.196089410256559,0.196089406377111,0.0105695688491249,0.196089410251105,0.19608940637751,0.196089408236516
"1666",1665,0.394,"Charlotte OC",0.598,210883,0.839,"2W1oeSbRLAd2leMDtxBnAR",0.0919,11,0.332,-5.962,1,"Shell",46,"https://p.scdn.co/mp3-preview/5c67c28b8985810917dd17a77a2ea318e56719bc?cid=4a1a457d14c0445a96e7021a5523905b",0.139,88.971,4,0.693,2,1.15308127529087,0.733013383507454,0.00690110975219564,0.19604829313028,0.196048251941346,0.0128575288358463,0.196048293066338,0.196048251947624,0.196048271326369
